"Id","IsDeleted","Name","CurrencyIsoCode","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","Orcamento__c","Capital__c","DescontoAgravo__c","GarantiaProduto__c","Garantia__c","LimiteCapital__c","NumeroSerie__c","NumeroSorte__c","Percentual__c","PremioComercialDesconto__c","PremioComercial__c","PremioPuroDesconto__c","PremioPuroInterno__c","PremioPuroResseguro__c","PremioPuro__c","PremioTotal__c","TaxaAnual__c","TaxaComercial__c","TaxaMensal__c","TaxaPura__c","TaxaPuroInterno__c","TaxaPuroResseguro__c","TaxaTotal__c","TipoCapital__c","DescontoAgravoMonetarioComercial__c","DescontoAgravoMonetarioInformado__c","DescontoAgravoMonetarioTecnico__c","DescontoAgravoPercentualComercial__c","DescontoAgravoPercentualInformado__c","DescontoAgravoPercentualTecnico__c","TipoDescontoAgravo__c","TipoCapitalProduto__c","DemonstracaoPremio__c","TipoGarantia__c","MoedaGarantia__c","ValorCotacao__c","FranquiaGarantia__c","Limite_de_Uso__c","Tipo_de_limite_de_utilizacao__c","IOF__c"
"a0h0t000001iPQ1AAM","false","00169140","BRL","2019-07-22T14:55:41.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:41.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:41.000+0000","","","0060t00000FjeCbAAJ","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.00151155107595116","","","-0.01","","","-0.21276599999999757","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iPSCAA2","false","00169275","BRL","2019-07-22T14:55:45.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:45.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:45.000+0000","","","0060t00000Fje9PAAR","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.001511205627196138","","","-0.01","","","-0.2355713000000037","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iNKSAA2","false","00161430","BRL","2019-07-22T14:47:57.000+0000","005f4000000jPAEAA2","2019-07-22T14:47:57.000+0000","005f4000000jPAEAA2","2019-07-22T14:47:57.000+0000","","","0060t00000FjdCSAAZ","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","1.29","","","","0.19","1.3","","0.000432792","","0.000062","","","0.00043612972739294405","","","0.01","","","0.7712082000000064","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iMLPAA2","false","00157680","BRL","2019-07-22T14:44:14.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:14.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:14.000+0000","","","0060t00000FjcfAAAR","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.00150980141352085","","","-0.01","","","-0.3282725000000042","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iMF7AAM","false","00157290","BRL","2019-07-22T14:44:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:00.000+0000","","","0060t00000Fjcf9AAB","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.00150980141352085","","","-0.01","","","-0.3282725000000042","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001iKQXAA2","false","00150320","BRL","2019-07-22T14:37:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:37:00.000+0000","005f4000000jPAEAA2","2019-07-22T14:37:00.000+0000","","","0060t00000FjbRsAAJ","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.53","","0.001514774","","0.000217","","","0.00150911921990221","","","-0.02","","","-0.3733085000000025","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hltiAAA","false","00141908","BRL","2019-07-19T21:12:32.000+0000","005f4000000jPAEAA2","2019-07-19T21:12:32.000+0000","005f4000000jPAEAA2","2019-07-19T21:12:32.000+0000","","","0060t00000FjSCYAA3","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","5.17","","","","0.74","5.18","","0.001731171","","0.000248","","","0.001726486733454873","","","-0.01","","","-0.2705837000000044","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hhlpAAA","false","00126043","BRL","2019-07-19T20:33:45.000+0000","005f4000000jPAEAA2","2019-07-19T20:33:45.000+0000","005f4000000jPAEAA2","2019-07-19T20:33:45.000+0000","","","0060t00000FjPGYAA3","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.0015111228417674899","","","-0.01","","","-0.24103650000000254","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hhR1AAI","false","00124753","BRL","2019-07-19T20:30:31.000+0000","005f4000000jPAEAA2","2019-07-19T20:30:31.000+0000","005f4000000jPAEAA2","2019-07-19T20:30:31.000+0000","","","0060t00000FjP1YAAV","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","1.94","","","","0.28","1.94","","0.000649189","","0.000093","","","0.000645381439648533","","","-0.01","","","-0.5865102999999983","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hfzaAAA","false","00119208","BRL","2019-07-19T20:16:33.000+0000","005f4000000jPAEAA2","2019-07-19T20:16:33.000+0000","005f4000000jPAEAA2","2019-07-19T20:16:33.000+0000","","","0060t00000FjNqqAAF","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","1.29","","","","0.19","1.25","","0.000432792","","0.000062","","","0.000419052571318656","","","-0.04","","","-3.1746032000000035","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hfehAAA","false","00117913","BRL","2019-07-19T20:13:26.000+0000","005f4000000jPAEAA2","2019-07-19T20:13:26.000+0000","005f4000000jPAEAA2","2019-07-19T20:13:26.000+0000","","","0060t00000FjNbuAAF","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","0.65","","","","0.09","0.65","","0.000216396","","0.000031","","","0.00021561899445666","","","0","","","-0.35906650000000484","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hea0AAA","false","00113778","BRL","2019-07-19T20:03:22.000+0000","005f4000000jPAEAA2","2019-07-19T20:03:22.000+0000","005f4000000jPAEAA2","2019-07-19T20:03:22.000+0000","","","0060t00000FjMZoAAN","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.001510566294107828","","","-0.01","","","-0.27777780000000085","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001he4JAAQ","false","00111813","BRL","2019-07-19T19:58:15.000+0000","005f4000000jPAEAA2","2019-07-19T19:58:15.000+0000","005f4000000jPAEAA2","2019-07-19T19:58:15.000+0000","","","0060t00000FjMMZAA3","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.00150990334266331","","","-0.01","","","-0.32154349999999887","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hcE9AAI","false","00105283","BRL","2019-07-19T19:41:53.000+0000","005f4000000jPAEAA2","2019-07-19T19:41:53.000+0000","005f4000000jPAEAA2","2019-07-19T19:41:53.000+0000","","","0060t00000FjL2CAAV","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.00150990334266331","","","-0.01","","","-0.32154349999999887","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hb5BAAQ","false","00100928","BRL","2019-07-19T19:30:51.000+0000","005f4000000jPAEAA2","2019-07-19T19:30:51.000+0000","005f4000000jPAEAA2","2019-07-19T19:30:51.000+0000","","","0060t00000FjKBCAA3","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.0015102791202233601","","","-0.01","","","-0.29673599999999745","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hb2CAAQ","false","00100743","BRL","2019-07-19T19:30:30.000+0000","005f4000000jPAEAA2","2019-07-19T19:30:30.000+0000","005f4000000jPAEAA2","2019-07-19T19:30:30.000+0000","","","0060t00000FjK5FAAV","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","5.17","","","","0.74","5.18","","0.001731171","","0.000248","","","0.001727535613609182","","","-0.01","","","-0.20999579999999574","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hZk2AAE","false","00095773","BRL","2019-07-19T19:18:08.000+0000","005f4000000jPAEAA2","2019-07-19T19:18:08.000+0000","005f4000000jPAEAA2","2019-07-19T19:18:08.000+0000","","","0060t00000FjJBeAAN","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.0015099707379881181","","","-0.01","","","-0.31709429999999816","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hZjEAAU","false","00095723","BRL","2019-07-19T19:18:00.000+0000","005f4000000jPAEAA2","2019-07-19T19:18:00.000+0000","005f4000000jPAEAA2","2019-07-19T19:18:00.000+0000","","","0060t00000FjJB0AAN","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.001509843896872454","","","-0.01","","","-0.32546789999999826","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hZH0AAM","false","00093973","BRL","2019-07-19T19:13:35.000+0000","005f4000000jPAEAA2","2019-07-19T19:13:35.000+0000","005f4000000jPAEAA2","2019-07-19T19:13:35.000+0000","","","0060t00000FjIpKAAV","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","5.17","","","","0.74","5.17","","0.001731171","","0.000248","","","0.001725495028685181","","","-0.02","","","-0.3278688999999946","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001hXBwAAM","false","00087439","BRL","2019-07-19T14:50:52.000+0000","005f4000000jPAEAA2","2019-07-19T14:50:52.000+0000","005f4000000jPAEAA2","2019-07-19T14:50:52.000+0000","","","0060t00000FjGV6AAN","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.55","","0.001514774","","0.000217","","","0.001513228509412828","","","0","","","-0.10202780000000411","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y89bAAC","false","00053362","BRL","2019-07-04T14:42:13.000+0000","005f4000000jPAEAA2","2019-07-04T14:42:13.000+0000","005f4000000jPAEAA2","2019-07-04T14:42:13.000+0000","","","0060t00000FhPieAAF","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.00150989133807936","","","-0.01","","","-0.32233600000000084","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y8GwAAK","false","00053722","BRL","2019-07-04T14:43:23.000+0000","005f4000000jPAEAA2","2019-07-04T14:43:23.000+0000","005f4000000jPAEAA2","2019-07-04T14:43:23.000+0000","","","0060t00000FhPdbAAF","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.54","","0.001514774","","0.000217","","","0.001510958447889592","","","-0.01","","","-0.2518891999999995","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y6d9AAC","false","00047717","BRL","2019-07-04T14:23:13.000+0000","005f4000000jPAEAA2","2019-07-04T14:23:13.000+0000","005f4000000jPAEAA2","2019-07-04T14:23:13.000+0000","","","0060t00000FhOfZAAV","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","4.53","","","","0.65","4.53","","0.001514774","","0.000217","","","0.001508963588991902","","","-0.02","","","-0.38358269999999584","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000001Y5XAAA0","false","00043562","BRL","2019-07-04T14:10:55.000+0000","005f4000000jPAEAA2","2019-07-04T14:10:55.000+0000","005f4000000jPAEAA2","2019-07-04T14:10:55.000+0000","","","0060t00000FhNv2AAF","3000","","a0jf4000005iM02AAE","a0nf400000BpSulAAF","","","","","","5.17","","","","0.74","5.18","","0.001731171","","0.000248","","","0.001727346832873974","","","-0.01","","","-0.22090059999999578","","","Capital uniforme","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKLaAAM","false","01845994","BRL","2020-04-15T19:00:14.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:14.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:14.000+0000","","","0060t00000TOndkAAD","139.7","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","0.94","","","","0.14","0.94","","0.006766924","","0.0009694","","","0.006781476520438187","","","0","","","0.2150536999999897","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK6BAAU","false","01845039","BRL","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:45.000+0000","","","0060t00000TOnYQAA1","105.03","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","2.48","","","","0.36","2.49","","0.023684235","","0.0033929","","","0.023717949200627447","","","0","","","0.14234870000000566","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKGpAAM","false","01845699","BRL","2020-04-15T19:00:04.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:04.000+0000","005f4000000jPAEAA2","2020-04-15T19:00:04.000+0000","","","0060t00000TOnc8AAD","79.8","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","0.54","","","","0.08","0.54","","0.006766924","","0.0009694","","","0.006786093755089564","","","0","","","0.2832860999999909","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKCiAAM","false","01845444","BRL","2020-04-15T18:57:04.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:04.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:04.000+0000","","","0060t00000TOnaMAAT","219.8","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","1.48","","","","0.21","1.49","","0.006766924","","0.0009694","","","0.006777927126694784","","","0","","","0.1626015999999897","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKBLAA2","false","01845359","BRL","2020-04-15T18:57:03.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:03.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:03.000+0000","","","0060t00000TOnZsAAL","263.11","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","6.21","","","","0.89","6.22","","0.023684235","","0.0033929","","","0.023664805756238926","","","-0.01","","","-0.08203449999999446","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKBQAA2","false","01845364","BRL","2020-04-15T18:57:03.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:03.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:03.000+0000","","","0060t00000TOnZdAAL","262.98","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","6.2","","","","0.89","6.22","","0.023684235","","0.0033929","","","0.023684235","","","0","","","0","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKEPAA2","false","01845549","BRL","2020-04-15T18:57:04.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:04.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:04.000+0000","","","0060t00000TOnZPAA1","119.9","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","0.81","","","","0.12","0.81","","0.006766924","","0.0009694","","","0.006766924","","","0","","","0","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKEeAAM","false","01845564","BRL","2020-04-15T18:57:05.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:05.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:05.000+0000","","","0060t00000TOnYqAAL","219.7","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","1.48","","","","0.21","1.49","","0.006766924","","0.0009694","","","0.006777927126694784","","","0","","","0.1626015999999897","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK7YAAU","false","01845124","BRL","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","","","0060t00000TOnYpAAL","179.8","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","3.03","","","","0.44","3.04","","0.01691731","","0.0024235","","","0.0168922843924901","","","0","","","-0.1479290000000022","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK6zAAE","false","01845089","BRL","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","","","0060t00000TOnYfAAL","157.68","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","3.72","","","","0.53","3.74","","0.023684235","","0.0033929","","","0.023724906255184815","","","0.01","","","0.17172290000000423","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK79AAE","false","01845099","BRL","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","","","0060t00000TOnYaAAL","119.9","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","1.21","","","","0.17","1.21","","0.010150386","","0.0014541","","","0.01013460001818894","","","0","","","-0.1555210000000029","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK6uAAE","false","01845084","BRL","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:53.000+0000","","","0060t00000TOnYVAA1","89.9","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","0.91","","","","0.13","0.91","","0.010150386","","0.0014541","","","0.010132227883131126","","","0","","","-0.17889089999999497","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK3WAAU","false","01844874","BRL","2020-04-15T18:56:44.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:44.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:44.000+0000","","","0060t00000TOnXwAAL","119.9","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","1.62","","","","0.23","1.63","","0.013533848","","0.0019388","","","0.013549603347946113","","","0","","","0.11641440000000891","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK2iAAE","false","01844824","BRL","2020-04-15T18:56:43.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:43.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:43.000+0000","","","0060t00000TOnXcAAL","449.6","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","4.55","","","","0.65","4.56","","0.010150386","","0.0014541","","","0.010137439071002754","","","-0.01","","","-0.1275511000000007","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wKBpAAM","false","01845389","BRL","2020-04-15T18:57:03.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:03.000+0000","005f4000000jPAEAA2","2020-04-15T18:57:03.000+0000","","","0060t00000TOnXZAA1","89.9","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","1.21","","","","0.17","1.21","","0.013533848","","0.0019388","","","0.013570131772803319","","","0","","","0.2680964999999924","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
"a0h0t000002wK1VAAU","false","01844749","BRL","2020-04-15T18:56:35.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:35.000+0000","005f4000000jPAEAA2","2020-04-15T18:56:35.000+0000","","","0060t00000TOnXSAA1","269.8","","a0jf4000005iM03AAE","a0nf400000BpSsWAAV","","","","","","1.82","","","","0.26","1.83","","0.006766924","","0.0009694","","","0.006766924","","","0","","","0","","","Livre escolha de capital","Na própria garantia","Cobertura","BRL","","","","",""
